epoch,categorical_accuracy,loss
0,0.56923079490661621,1.2173318862915039
1,0.50769233703613281,1.4434391260147095
2,0.47692307829856873,1.3746579885482788
3,0.56923079490661621,1.3205796480178833
4,0.55384618043899536,1.0979330539703369
5,0.64615386724472046,1.0940546989440918
6,0.44615384936332703,1.3152401447296143
7,0.44615384936332703,1.6192218065261841
8,0.66153848171234131,1.0930954217910767
9,0.66153848171234131,1.0816183090209961
10,0.49230769276618958,1.1234134435653687
11,0.52307695150375366,1.0701465606689453
12,0.58461540937423706,1.237943172454834
13,0.63076925277709961,0.88146275281906128
14,0.61538463830947876,0.91903352737426758
15,0.64615386724472046,0.97710543870925903
16,0.69230771064758301,0.80825978517532349
17,0.55384618043899536,1.4202414751052856
18,0.76923078298568726,0.56179046630859375
19,0.73846155405044556,0.8930809497833252
20,0.63076925277709961,0.81821495294570923
21,0.72307693958282471,0.78395962715148926
22,0.78461539745330811,0.71866917610168457
23,0.67692309617996216,0.86787432432174683
24,0.61538463830947876,1.1203182935714722
25,0.69230771064758301,0.7294694185256958
26,0.78461539745330811,0.68094003200531006
27,0.8461538553237915,0.60171025991439819
28,0.75384616851806641,0.6709476113319397
29,0.76923078298568726,0.51353883743286133
30,0.78461539745330811,0.35607218742370605
31,0.80000001192092896,0.57774794101715088
32,0.80000001192092896,0.54068440198898315
33,0.75384616851806641,0.43794703483581543
34,0.89230769872665405,0.27079495787620544
35,0.8153846263885498,0.52503526210784912
36,0.80000001192092896,0.52226930856704712
37,0.8153846263885498,0.38757336139678955
38,0.80000001192092896,0.54513567686080933
39,0.80000001192092896,0.32463455200195312
40,0.8153846263885498,0.41501146554946899
41,0.8461538553237915,0.41654357314109802
42,0.8461538553237915,0.39246499538421631
43,0.80000001192092896,0.50174742937088013
44,0.8769230842590332,0.41505485773086548
45,0.8461538553237915,0.33013102412223816
46,0.83076924085617065,0.34987631440162659
47,0.89230769872665405,0.3308563232421875
48,0.8769230842590332,0.27229785919189453
49,0.9692307710647583,0.12324460595846176
50,0.8769230842590332,0.43173319101333618
51,0.9384615421295166,0.2164405882358551
52,0.92307692766189575,0.26246991753578186
53,0.89230769872665405,0.27524733543395996
54,0.9384615421295166,0.18170441687107086
55,0.8769230842590332,0.18780028820037842
56,0.8769230842590332,0.29951614141464233
57,0.89230769872665405,0.24331149458885193
58,0.9076923131942749,0.35272973775863647
59,0.95384615659713745,0.13574528694152832
60,0.89230769872665405,0.28209823369979858
61,0.8769230842590332,0.27155297994613647
62,0.92307692766189575,0.30337709188461304
63,0.95384615659713745,0.10782036930322647
64,0.9076923131942749,0.2591579258441925
65,0.89230769872665405,0.27666342258453369
66,0.95384615659713745,0.1478441059589386
67,0.92307692766189575,0.15860255062580109
68,0.9076923131942749,0.21160523593425751
69,0.95384615659713745,0.078608214855194092
70,0.9692307710647583,0.1058182418346405
71,0.9692307710647583,0.078207477927207947
72,0.9384615421295166,0.24436302483081818
73,0.92307692766189575,0.14833371341228485
74,0.98461538553237915,0.077912047505378723
75,0.9692307710647583,0.063463099300861359
76,0.9692307710647583,0.11489948630332947
77,0.95384615659713745,0.22783994674682617
78,0.95384615659713745,0.084222212433815002
79,1.0,0.048467017710208893
80,0.9692307710647583,0.059624817222356796
81,0.95384615659713745,0.11018881946802139
82,0.95384615659713745,0.10296046733856201
83,0.9692307710647583,0.15836356580257416
84,0.92307692766189575,0.093939878046512604
85,0.9692307710647583,0.072329424321651459
86,0.9384615421295166,0.15599134564399719
87,0.95384615659713745,0.13054251670837402
88,0.9384615421295166,0.11786136031150818
89,0.92307692766189575,0.15563482046127319
90,0.92307692766189575,0.22428931295871735
91,0.98461538553237915,0.052375327795743942
92,0.98461538553237915,0.050519347190856934
93,0.9384615421295166,0.19498039782047272
94,0.98461538553237915,0.037963345646858215
95,0.95384615659713745,0.072994574904441833
96,0.9692307710647583,0.22704574465751648
97,0.98461538553237915,0.094510085880756378
98,0.98461538553237915,0.040986247360706329
99,0.92307692766189575,0.19499440491199493
100,0.98461538553237915,0.050387073308229446
101,0.9692307710647583,0.057188063859939575
102,0.92307692766189575,0.13422057032585144
103,0.9692307710647583,0.060771062970161438
104,0.98461538553237915,0.1323229968547821
105,1.0,0.031357377767562866
106,0.9692307710647583,0.078267328441143036
107,0.9384615421295166,0.13279804587364197
108,1.0,0.018707480281591415
109,0.92307692766189575,0.17410333454608917
110,0.95384615659713745,0.10475136339664459
111,0.95384615659713745,0.071982264518737793
112,0.9692307710647583,0.14165925979614258
113,1.0,0.026044687256217003
114,1.0,0.056583523750305176
115,0.98461538553237915,0.053884550929069519
116,1.0,0.030574044212698936
117,1.0,0.018386358395218849
118,1.0,0.012565416283905506
119,0.98461538553237915,0.041679337620735168
120,0.9692307710647583,0.12993912398815155
121,0.9692307710647583,0.048623178154230118
122,0.9692307710647583,0.060062553733587265
123,0.9692307710647583,0.075073808431625366
124,1.0,0.024594711139798164
125,0.9692307710647583,0.10060413181781769
126,1.0,0.013232461176812649
127,1.0,0.0084699196740984917
128,0.98461538553237915,0.074452608823776245
129,0.98461538553237915,0.055167611688375473
130,1.0,0.012767578475177288
131,0.98461538553237915,0.024697478860616684
132,1.0,0.023113846778869629
133,1.0,0.018164893612265587
134,1.0,0.0069900252856314182
135,1.0,0.020497828722000122
136,0.98461538553237915,0.042081791907548904
137,0.98461538553237915,0.065962255001068115
138,0.9692307710647583,0.035046014934778214
139,0.98461538553237915,0.042368829250335693
140,0.98461538553237915,0.037306815385818481
141,0.98461538553237915,0.032966665923595428
142,1.0,0.014955197460949421
143,0.9692307710647583,0.045503176748752594
144,1.0,0.022735359147191048
145,0.98461538553237915,0.035713266581296921
146,1.0,0.015131778083741665
147,1.0,0.010092894546687603
148,0.98461538553237915,0.023396043106913567
149,0.98461538553237915,0.040929272770881653
150,0.98461538553237915,0.035058125853538513
151,0.98461538553237915,0.034213319420814514
152,0.98461538553237915,0.033525630831718445
153,0.98461538553237915,0.026176661252975464
154,1.0,0.011564223095774651
155,1.0,0.013871273957192898
156,1.0,0.010345217771828175
157,0.98461538553237915,0.026358552277088165
158,1.0,0.011944553814828396
159,1.0,0.026565445587038994
160,0.98461538553237915,0.027003418654203415
161,0.9692307710647583,0.060163054615259171
162,0.98461538553237915,0.024759728461503983
163,0.9692307710647583,0.089576423168182373
164,1.0,0.021746380254626274
165,1.0,0.026600489392876625
166,1.0,0.025942577049136162
167,0.98461538553237915,0.042981564998626709
168,0.98461538553237915,0.036281615495681763
169,1.0,0.012493629939854145
170,0.98461538553237915,0.023923575878143311
171,0.98461538553237915,0.024498822167515755
172,0.98461538553237915,0.032728634774684906
173,1.0,0.0044737118296325207
174,1.0,0.017422707751393318
175,1.0,0.0083931190893054008
176,0.98461538553237915,0.04095841571688652
177,1.0,0.011542629450559616
178,0.98461538553237915,0.038866106420755386
179,0.98461538553237915,0.021951330825686455
180,1.0,0.003958545159548521
181,1.0,0.023508859798312187
182,0.9692307710647583,0.048405319452285767
183,1.0,0.011506760492920876
184,1.0,0.010208382271230221
185,0.9692307710647583,0.048528850078582764
186,1.0,0.0105672562494874
187,0.98461538553237915,0.023558624088764191
188,0.9692307710647583,0.077138416469097137
189,1.0,0.013093152083456516
190,1.0,0.020296478644013405
191,1.0,0.0032186785247176886
192,1.0,0.0049309199675917625
193,1.0,0.0088531598448753357
194,1.0,0.0044451584108173847
195,1.0,0.017247427254915237
196,1.0,0.0052868472412228584
197,1.0,0.022748883813619614
198,0.98461538553237915,0.036989521235227585
199,1.0,0.012641254812479019
200,1.0,0.0016164361732080579
201,1.0,0.0047593181952834129
202,0.98461538553237915,0.027966191992163658
203,0.98461538553237915,0.02292172983288765
204,1.0,0.0041073886677622795
205,1.0,0.0059313499368727207
206,1.0,0.005028887651860714
207,0.98461538553237915,0.020981516689062119
208,0.98461538553237915,0.026096971705555916
209,1.0,0.021070078015327454
210,1.0,0.0050424085929989815
211,1.0,0.0072393217124044895
212,1.0,0.0018233292503282428
213,0.98461538553237915,0.025445304811000824
214,1.0,0.013376910239458084
215,1.0,0.014870750717818737
216,1.0,0.0057180505245923996
217,1.0,0.0023220970761030912
218,1.0,0.0020189359784126282
219,0.98461538553237915,0.02507002092897892
220,1.0,0.0021081720478832722
221,0.98461538553237915,0.056397121399641037
222,1.0,0.0076163108460605145
223,1.0,0.0030483456794172525
224,1.0,0.021735712885856628
225,0.98461538553237915,0.012923911213874817
226,1.0,0.003308829152956605
227,1.0,0.0054539027623832226
228,1.0,0.007257173303514719
229,1.0,0.0059809251688420773
230,1.0,0.0038697023410350084
231,1.0,0.0036936742253601551
232,1.0,0.016714779660105705
233,1.0,0.00906340591609478
234,1.0,0.0080042704939842224
235,1.0,0.0040913773700594902
236,1.0,0.0021523362956941128
237,0.9692307710647583,0.074757941067218781
238,0.98461538553237915,0.057972360402345657
239,1.0,0.032263174653053284
240,1.0,0.0037940018810331821
241,1.0,0.015521859750151634
242,1.0,0.0011981154093518853
243,0.98461538553237915,0.015628838911652565
244,1.0,0.003990082535892725
245,1.0,0.0022463253699243069
246,1.0,0.012672349810600281
247,1.0,0.011996534653007984
248,1.0,0.0031821648590266705
249,1.0,0.0060349078848958015
250,1.0,0.0083735017105937004
251,1.0,0.0064881430007517338
252,1.0,0.0051655094139277935
253,1.0,0.0016600266098976135
254,1.0,0.001731439377181232
255,1.0,0.0072398316115140915
256,1.0,0.0020496533252298832
257,0.9692307710647583,0.06781700998544693
258,1.0,0.0017136612441390753
259,0.9692307710647583,0.11189111322164536
260,1.0,0.0070031783543527126
261,1.0,0.0046682367101311684
262,0.98461538553237915,0.035231918096542358
263,1.0,0.0077822632156312466
264,1.0,0.0061112307012081146
265,1.0,0.010605145245790482
266,1.0,0.0016025044023990631
267,1.0,0.0069459415972232819
268,1.0,0.010437949560582638
269,1.0,0.0025464347563683987
270,1.0,0.0016276466194540262
271,1.0,0.0038328024093061686
272,0.98461538553237915,0.040319669991731644
273,1.0,0.0073808077722787857
274,1.0,0.0054059140384197235
275,1.0,0.0035484354011714458
276,0.98461538553237915,0.027075361460447311
277,1.0,0.0053797881118953228
278,1.0,0.00234634755179286
279,1.0,0.0075994390062987804
280,0.98461538553237915,0.050947729498147964
281,1.0,0.0033890074118971825
282,1.0,0.0042667565867304802
283,1.0,0.0025361552834510803
284,0.98461538553237915,0.082629196345806122
285,0.98461538553237915,0.014744403772056103
286,1.0,0.002616706769913435
287,1.0,0.012421191670000553
288,0.98461538553237915,0.026120670139789581
289,1.0,0.0051913089118897915
290,1.0,0.0016827334184199572
291,1.0,0.0062180864624679089
292,0.98461538553237915,0.024205951020121574
293,0.98461538553237915,0.024289410561323166
294,1.0,0.0051273112185299397
295,1.0,0.01572062261402607
296,1.0,0.0020262943580746651
297,0.98461538553237915,0.05115223303437233
298,1.0,0.0033388903830200434
299,1.0,0.01156121026724577
300,1.0,0.0012841398129239678
301,1.0,0.013407576829195023
302,1.0,0.0018835755763575435
303,0.98461538553237915,0.01819886639714241
304,1.0,0.0066618174314498901
305,1.0,0.0029870658181607723
306,0.9692307710647583,0.050947811454534531
307,1.0,0.002305647823959589
308,1.0,0.0051973853260278702
309,0.98461538553237915,0.029363272711634636
310,1.0,0.002404556842520833
311,1.0,0.0067132390104234219
312,1.0,0.0014757586177438498
313,1.0,0.006331863347440958
314,1.0,0.0015517896972596645
315,1.0,0.0044320886954665184
316,1.0,0.0027825941797345877
317,1.0,0.0060911951586604118
318,1.0,0.0016631047474220395
319,1.0,0.0022915287408977747
320,1.0,0.0016541685909032822
321,1.0,0.0073612192645668983
322,1.0,0.0043277880176901817
323,1.0,0.002757832407951355
324,1.0,0.0023217098787426949
325,1.0,0.0020405137911438942
326,1.0,0.012965137138962746
327,1.0,0.00615295534953475
328,1.0,0.0028196836356073618
329,1.0,0.0020398045890033245
330,1.0,0.0014373846352100372
331,1.0,0.0029299329034984112
332,1.0,0.0042962678708136082
333,1.0,0.0049211974255740643
334,1.0,0.0026324433274567127
335,1.0,0.00049210700672119856
336,1.0,0.0020248754881322384
337,1.0,0.0012935836566612124
338,1.0,0.0026800872292369604
339,1.0,0.001202175160869956
340,1.0,0.0017156573012471199
341,1.0,0.00099503470119088888
342,1.0,0.0010539408540353179
343,1.0,0.0018811094341799617
344,1.0,0.0043720523826777935
345,1.0,0.0030422492418438196
346,1.0,0.0019406297942623496
347,1.0,0.0045040133409202099
348,1.0,0.0015251177828758955
349,1.0,0.0014010951854288578
350,1.0,0.0028274992946535349
351,1.0,0.0017546440940350294
352,1.0,0.010058589279651642
353,1.0,0.003241189057007432
354,0.98461538553237915,0.025710383430123329
355,1.0,0.001043604570440948
356,1.0,0.010867399163544178
357,1.0,0.0009373120847158134
358,1.0,0.0011134312953799963
359,1.0,0.0016252679051831365
360,1.0,0.0024109873920679092
361,1.0,0.001741669257171452
362,1.0,0.015182877890765667
363,1.0,0.0016003415221348405
364,1.0,0.0027674315497279167
365,1.0,0.0014580196002498269
366,1.0,0.0016645783325657248
367,1.0,0.00085701158968731761
368,1.0,0.0026498967781662941
369,1.0,0.0063773784786462784
370,1.0,0.016230517998337746
371,1.0,0.011475387029349804
372,1.0,0.0021739655639976263
373,1.0,0.0019690170884132385
374,1.0,0.00053074129391461611
375,1.0,0.007127152755856514
376,1.0,0.00068284966982901096
377,1.0,0.00048892304766923189
378,1.0,0.0029014411848038435
379,1.0,0.0019501624628901482
380,1.0,0.0041907601989805698
381,1.0,0.00083939335308969021
382,1.0,0.004395622294396162
383,1.0,0.0019659916870296001
384,1.0,0.0034472236875444651
385,1.0,0.0010512045118957758
386,1.0,0.0026594270020723343
387,1.0,0.011792722158133984
388,1.0,0.0010783280013129115
389,1.0,0.0015663879457861185
390,1.0,0.003310738131403923
391,1.0,0.010299592278897762
392,1.0,0.00077525427332147956
393,1.0,0.0019688899628818035
394,1.0,0.0025834513362497091
395,0.98461538553237915,0.015067252330482006
396,1.0,0.0019538323394954205
397,1.0,0.0040826038457453251
398,0.98461538553237915,0.015361180528998375
399,1.0,0.0010977779747918248
400,1.0,0.0020842591766268015
401,0.98461538553237915,0.028669195249676704
402,0.98461538553237915,0.032140567898750305
403,1.0,0.0046690446324646473
404,1.0,0.0066662994213402271
405,1.0,0.0033057134132832289
406,1.0,0.00086340896086767316
407,1.0,0.0056148450821638107
408,1.0,0.000425213627750054
409,1.0,0.0059277820400893688
410,1.0,0.0019488667603582144
411,0.98461538553237915,0.012598983012139797
412,0.9692307710647583,0.057805273681879044
413,1.0,0.00061580038163810968
414,1.0,0.001516748103313148
415,1.0,0.0011226889910176396
416,1.0,0.001396483276039362
417,1.0,0.0022176813799887896
418,1.0,0.0080902604386210442
419,1.0,0.00049126218073070049
420,1.0,0.0010728933848440647
421,0.98461538553237915,0.034325752407312393
422,1.0,0.00027064411551691592
423,1.0,0.0023008463904261589
424,1.0,0.0011986462632194161
425,1.0,0.0054172826930880547
426,1.0,0.00098863325547426939
427,1.0,0.0042508039623498917
428,0.98461538553237915,0.02313949353992939
429,0.98461538553237915,0.017190184444189072
430,1.0,0.00077466299990192056
431,1.0,0.0014825061662122607
432,1.0,0.00068678404204547405
433,1.0,0.00022970199643168598
434,1.0,0.00036521535366773605
435,1.0,0.00068775902036577463
436,1.0,0.010958053171634674
437,1.0,0.005782171618193388
438,1.0,0.0031975987367331982
439,1.0,0.0062611019238829613
440,1.0,0.00093444361118599772
441,1.0,0.0012247158447280526
442,1.0,0.0013940699864178896
443,1.0,0.00049746234435588121
444,1.0,0.010570650920271873
445,0.98461538553237915,0.017281441017985344
446,1.0,0.010644912719726562
447,1.0,0.0022518399637192488
448,1.0,0.0071240435354411602
449,1.0,0.0038755182176828384
450,1.0,0.0024048055056482553
451,1.0,0.00094429828459396958
452,1.0,0.00049222697271034122
453,1.0,0.003323292825371027
454,0.98461538553237915,0.01906333863735199
455,1.0,0.0011912513291463256
456,1.0,0.0013713204534724355
457,1.0,0.0007313992828130722
458,1.0,0.0027566386852413416
459,1.0,0.0019884719513356686
460,1.0,0.0015225100796669722
461,1.0,0.0009912408422678709
462,1.0,0.0017085839062929153
463,1.0,0.00093880057102069259
464,1.0,0.0032794231083244085
465,1.0,0.0070967515930533409
466,1.0,0.0038741258904337883
467,1.0,0.001352213672362268
468,1.0,0.0016313845990225673
469,1.0,0.00093827972887083888
470,1.0,0.0024894229136407375
471,1.0,0.011444471776485443
472,1.0,0.0018444785382598639
473,1.0,0.014502174220979214
474,1.0,0.0036367427092045546
475,1.0,0.0010890740668401122
476,1.0,0.0074066519737243652
477,1.0,0.0051467996090650558
478,1.0,0.00046523718629032373
479,1.0,0.002524607814848423
480,1.0,0.00095854786923155189
481,0.98461538553237915,0.027301715686917305
482,0.98461538553237915,0.045130014419555664
483,1.0,0.0012832602951675653
484,1.0,0.011640265583992004
485,1.0,0.0039702747017145157
486,1.0,0.001053680432960391
487,1.0,0.00066355383023619652
488,1.0,0.0062774033285677433
489,1.0,0.00030796820647083223
490,1.0,0.0068556149490177631
491,1.0,0.00060802657390013337
492,1.0,0.00079086452024057508
493,1.0,0.0021233304869383574
494,1.0,0.0012062701862305403
495,1.0,0.0058366232551634312
496,1.0,0.0007698444533161819
497,1.0,0.0013480731286108494
498,1.0,0.0082947695627808571
499,1.0,0.00027697134646587074
